   0.0000000000000000e+00   1.0000000000000000e+00  -1.2539382097122433e+00  -1.2358594668146241e+00   1.3433419081683975e+00  -7.3306514594847039e-01   1.8322522526783918e+00   1.3374092820812782e+00   4.4910175566132199e-01   1.0464630541417672e+00  -1.2930759524240918e+00   2.7650729105800513e+00   4.6060020722117229e-01   1.0265652437528852e+00  -4.2807536802537577e-01   1.2139902294613807e+00  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   1.0000000000000000e+00   1.0000000000000000e+00  -4.5879666899427041e-01   2.2470699840485726e+00  -5.0317617866101472e-01   9.6589323392341320e-01  -6.9935707744719267e-01  -3.1780022544505609e-01  -9.6316791622962739e-01  -7.6559418246735378e-01  -1.2930759524240918e+00  -1.1908080894867861e+00   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   0.0000000000000000e+00   1.0000000000000000e+00   1.1314864124416757e+00  -7.3829811669131040e-01   1.3433419081683975e+00  -4.1451044972249218e-01  -6.9935707744719267e-01   5.0980452831811107e-01   4.4910175566132199e-01   1.4043443583720669e-01  -1.2930759524240918e+00   1.1827205105533163e+00   4.6060020722117229e-01  -7.0457344723005777e-01   2.3337011998802741e+00  -8.2290612869529800e-01  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01   1.9989997498749221e+00  -1.3042239071570583e+00
   0.0000000000000000e+00   1.0000000000000000e+00  -1.2539382097122433e+00   1.7495086339252586e+00  -5.0317617866101472e-01   1.6383975926227003e+00  -6.9935707744719267e-01   5.0980452831811107e-01   4.4910175566132199e-01   1.0464630541417672e+00  -3.4088452943138803e-01   8.3108664388070852e-01   4.6060020722117229e-01  -7.0457344723005777e-01   2.3337011998802741e+00  -8.2290612869529800e-01  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01  -3.1213675662874043e+00  -2.0666425598737492e-01  -4.6669987121589518e-01  -1.5753844727347708e+00  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   1.0000000000000000e+00   1.0000000000000000e+00  -1.2539382097122433e+00   2.5682458355531723e-01   4.2008286475369133e-01   5.7654860520277318e-01  -6.9935707744719267e-01  -3.1780022544505609e-01   4.4910175566132199e-01   1.0464630541417672e+00   1.5634983165540195e+00   1.5343543772259240e+00   4.6060020722117229e-01   1.0265652437528852e+00   2.3337011998802741e+00  -8.2290612869529800e-01  -1.9591625141905228e-01   1.8083779387149115e+00  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01  -1.5753844727347708e+00  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   0.0000000000000000e+00   1.0000000000000000e+00   1.1314864124416757e+00   1.2519472838019448e+00  -5.0317617866101472e-01   2.0631371875906712e+00   1.8322522526783918e+00  -3.1780022544505609e-01   4.4910175566132199e-01   1.0464630541417672e+00   1.5634983165540195e+00  -4.7998022800810905e-02   4.6060020722117229e-01  -7.0457344723005777e-01   2.3337011998802741e+00   1.2139902294613807e+00  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01  -1.5753844727347708e+00  -1.4990794721440451e-01   1.9989997498749221e+00  -1.3042239071570583e+00
   0.0000000000000000e+00   1.0000000000000000e+00   1.1314864124416757e+00   2.5682458355531723e-01  -5.0317617866101472e-01  -1.6674568599117584e-01   5.6644758761559955e-01   1.3374092820812782e+00   4.4910175566132199e-01   1.0464630541417672e+00  -3.4088452943138803e-01   1.5343543772259240e+00   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   0.0000000000000000e+00   1.0000000000000000e+00  -4.5879666899427041e-01   1.2519472838019448e+00  -5.0317617866101472e-01   1.2844479301493914e+00  -6.9935707744719267e-01  -3.1780022544505609e-01   4.4910175566132199e-01  -7.6559418246735378e-01   6.1130689356131573e-01  -4.7998022800810905e-02   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01   1.2139902294613807e+00  -1.9591625141905228e-01  -5.5242876979019484e-01   2.9495811781019832e+00   3.2005202168106778e-01  -2.0666425598737492e-01   2.1405619791522343e+00  -1.5753844727347708e+00  -1.4990794721440451e-01  -4.9974993746873053e-01  -1.3042239071570583e+00
   0.0000000000000000e+00   1.0000000000000000e+00   1.1314864124416757e+00  -7.3829811669131040e-01  -5.0317617866101472e-01  -6.0560787249183130e-02   1.1993499201469957e+00   5.0980452831811107e-01  -2.3754375881205765e+00   1.0464630541417672e+00  -1.2930759524240918e+00   2.2376221105711398e+00   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01   1.9989997498749221e+00  -1.3042239071570583e+00
   1.0000000000000000e+00   1.0000000000000000e+00  -4.5879666899427041e-01   7.5438593367863105e-01   1.3433419081683975e+00   6.8273350394476595e-01  -6.9935707744719267e-01  -1.9730097329713905e+00   1.8613714275522713e+00  -7.6559418246735378e-01   6.1130689356131573e-01  -6.6335728947787453e-01   4.6060020722117229e-01   1.0265652437528852e+00  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01   1.8083779387149115e+00  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01  -4.9974993746873053e-01  -1.3042239071570583e+00
   1.0000000000000000e+00   1.0000000000000000e+00  -4.5879666899427041e-01  -7.3829811669131040e-01  -5.0317617866101472e-01  -6.9767017970113943e-01  -6.9935707744719267e-01  -1.1454049792082233e+00  -9.6316791622962739e-01  -1.6716228007719143e+00   6.1130689356131573e-01  -9.2708268948233030e-01   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01   1.8083779387149115e+00  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01   2.1405619791522343e+00  -1.5753844727347708e+00  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   1.0000000000000000e+00   1.0000000000000000e+00  -1.2539382097122433e+00   2.2470699840485726e+00  -5.0317617866101472e-01   3.6417880771878774e-01  -6.9935707744719267e-01  -1.1454049792082233e+00  -9.6316791622962739e-01   1.0464630541417672e+00  -3.4088452943138803e-01  -1.0149911561504823e+00   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01   2.1405619791522343e+00  -1.5753844727347708e+00  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   0.0000000000000000e+00   1.0000000000000000e+00  -4.5879666899427041e-01  -7.3829811669131040e-01  -5.0317617866101472e-01  -5.9148528095914676e-01  -6.9935707744719267e-01  -3.1780022544505609e-01  -9.6316791622962739e-01  -1.6716228007719143e+00   6.1130689356131573e-01  -1.1908080894867861e+00   4.6060020722117229e-01  -7.0457344723005777e-01  -4.2807536802537577e-01   1.2139902294613807e+00  -1.9591625141905228e-01  -5.5242876979019484e-01  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01  -4.9974993746873053e-01   7.6597277087001836e-01
   1.0000000000000000e+00   1.0000000000000000e+00  -1.2539382097122433e+00   2.5682458355531723e-01   1.3433419081683975e+00  -7.3306514594847039e-01  -6.9935707744719267e-01   1.3374092820812782e+00   4.4910175566132199e-01   1.0464630541417672e+00   6.1130689356131573e-01   2.1497136439029876e+00   4.6060020722117229e-01   1.0265652437528852e+00  -4.2807536802537577e-01  -8.2290612869529800e-01  -1.9591625141905228e-01   1.8083779387149115e+00  -3.3869215311538931e-01   3.2005202168106778e-01  -2.0666425598737492e-01  -4.6669987121589518e-01   6.3413091679506217e-01  -1.4990794721440451e-01   1.9989997498749221e+00  -1.3042239071570583e+00
